,expedition,accession,extracted,3RAD,family,genus,species_epithet,locality,date,latitude,longitude,elevation,county,location,locality_habitat,crano_site_id,plant_description,RNA,historical,Photo notes,HUH,NYBG,KIB,notes
668,"2019 Eaton, McKenzie, Meek, Jin",DE668,,,Orobanchaceae,Pedicularis,metaszetschuanica,135,7/17/2019,"32˚19'20.7"" N","102˚27'19.5"" E",3647,Aba,On S209 between Barkam and Rangkou.,Wet meadow with stream.,,-,,,,1,1,1,
669,"2019 Eaton, McKenzie, Meek, Jin",DE669,x,x,Orobanchaceae,Pedicularis,longiflora,135,7/17/2019,"32˚19'20.7"" N","102˚27'19.5"" E",3647,Aba,On S209 between Barkam and Rangkou.,Wet meadow with stream.,,reddish tube,,,,1,1,1,
670,"2019 Eaton, McKenzie, Meek, Jin",DE670,x,x,Orobanchaceae,Pedicularis,cranolopha,135,7/17/2019,"32˚19'20.7"" N","102˚27'19.5"" E",3647,Aba,On S209 between Barkam and Rangkou.,Wet meadow with stream.,,forked galea,,,,1,1,1,
671,"2019 Eaton, McKenzie, Meek, Jin",DE671,x,x,Orobanchaceae,Pedicularis,armata,135,7/17/2019,"32˚19'20.7"" N","102˚27'19.5"" E",3647,Aba,On S209 between Barkam and Rangkou.,Wet meadow with stream.,,-,,,,1,0,1,
672,"2019 Eaton, McKenzie, Meek, Jin",DE672,x,x,Orobanchaceae,Pedicularis,bidentata,135,7/17/2019,"32˚19'20.7"" N","102˚27'19.5"" E",3647,Aba,On S209 between Barkam and Rangkou.,Wet meadow with stream.,,-,,,,0,0,1,
673,"2019 Eaton, McKenzie, Meek, Jin",DE673,,,Orobanchaceae,Pedicularis,semitorta,135,7/17/2019,"32˚19'20.7"" N","102˚27'19.5"" E",3647,Aba,On S209 between Barkam and Rangkou.,Wet meadow with stream.,,yellow,,,,0,0,1,
674,"2019 Eaton, McKenzie, Meek, Jin",DE674,,,Orobanchaceae,Pedicularis,metaszetschuanica,136,7/17/2019,"32˚32'8"" N","102˚19'57"" E",3610,Aba,On S302 between Longriba and Aba on the old road W of the airport.,Shrubby steep hillside meadow w/ tough turf.,,-,,,,1,1,1,
675,"2019 Eaton, McKenzie, Meek, Jin",DE675,,,Orobanchaceae,Pedicularis,anas,136,7/17/2019,"32˚32'8"" N","102˚19'57"" E",3610,Aba,On S302 between Longriba and Aba on the old road W of the airport.,Shrubby steep hillside meadow w/ tough turf.,,pink w/ purple galea,,,,1,1,1,
676,"2019 Eaton, McKenzie, Meek, Jin",DE676,x,x,Orobanchaceae,Pedicularis,kansuensis,136,7/17/2019,"32˚32'8"" N","102˚19'57"" E",3610,Aba,On S302 between Longriba and Aba on the old road W of the airport.,Shrubby steep hillside meadow w/ tough turf.,,pink fl.,,,,1,1,1,
677,"2019 Eaton, McKenzie, Meek, Jin",DE677,,,Orobanchaceae,Pedicularis,cranolopha,136,7/17/2019,"32˚32'8"" N","102˚19'57"" E",3610,Aba,On S302 between Longriba and Aba on the old road W of the airport.,Shrubby steep hillside meadow w/ tough turf.,,forked galea,,,,1,1,1,
678,"2019 Eaton, McKenzie, Meek, Jin",DE678,,,Orobanchaceae,Pedicularis,lyrata,136,7/17/2019,"32˚32'8"" N","102˚19'57"" E",3610,Aba,On S302 between Longriba and Aba on the old road W of the airport.,Shrubby steep hillside meadow w/ tough turf.,,-,,,,0,0,1,
679,"2019 Eaton, McKenzie, Meek, Jin",DE679,,,Ranunculaceae,Delphinium,spp.,136,7/17/2019,"32˚32'8"" N","102˚19'57"" E",3610,Aba,On S302 between Longriba and Aba on the old road W of the airport.,Shrubby steep hillside meadow w/ tough turf.,,-,,,,1,1,1,
680,"2019 Eaton, McKenzie, Meek, Jin",DE680,,,Orobanchaceae,Pedicularis,semitorta,137,7/17/2019,"32˚42'40"" N","102˚7'2.5"" E",3892,Aba,On S302 between Longriba and Chali.,Alpine meadow.,,yellow,35,,,1,1,1,
681,"2019 Eaton, McKenzie, Meek, Jin",DE681,,,Orobanchaceae,Pedicularis,anas,137,7/17/2019,"32˚42'40"" N","102˚7'2.5"" E",3892,Aba,On S302 between Longriba and Chali.,Alpine meadow.,,dark purple,34,,,1,1,1,
682,"2019 Eaton, McKenzie, Meek, Jin",DE682,x,x,Orobanchaceae,Pedicularis,rhinanthoides,137,7/17/2019,"32˚42'40"" N","102˚7'2.5"" E",3892,Aba,On S302 between Longriba and Chali.,Alpine meadow.,,-,,,,1,1,1,
683,"2019 Eaton, McKenzie, Meek, Jin",DE683,,,Orobanchaceae,Pedicularis,tristis,137,7/17/2019,"32˚42'40"" N","102˚7'2.5"" E",3892,Aba,On S302 between Longriba and Chali.,Alpine meadow.,,-,,,,1,1,1,
684,"2019 Eaton, McKenzie, Meek, Jin",DE684,,,Orobanchaceae,Pedicularis,cranolopha,137,7/17/2019,"32˚42'40"" N","102˚7'2.5"" E",3892,Aba,On S302 between Longriba and Chali.,Alpine meadow.,,"not forked, red outside base galea",,,,1,2,1,
685,"2019 Eaton, McKenzie, Meek, Jin",DE685,x,x,Orobanchaceae,Pedicularis,longiflora,137,7/17/2019,"32˚42'40"" N","102˚7'2.5"" E",3892,Aba,On S302 between Longriba and Chali.,Alpine meadow.,,reddish tube,,,,1,1,1,
686,"2019 Eaton, McKenzie, Meek, Jin",DE686,,,Orobanchaceae,Pedicularis,armata,137,7/17/2019,"32˚42'40"" N","102˚7'2.5"" E",3892,Aba,On S302 between Longriba and Chali.,Alpine meadow.,,-,,,,1,1,1,
687,"2019 Eaton, McKenzie, Meek, Jin",DE687,,,Orobanchaceae,Pedicularis,verticillata,137,7/17/2019,"32˚42'40"" N","102˚7'2.5"" E",3892,Aba,On S302 between Longriba and Chali.,Alpine meadow.,,-,,,,1,1,1,
688,"2019 Eaton, McKenzie, Meek, Jin",DE688,,,Orobanchaceae,Pedicularis,souliei,137,7/17/2019,"32˚42'40"" N","102˚7'2.5"" E",3892,Aba,On S302 between Longriba and Chali.,Alpine meadow.,,-,,,,1,2,1,
689,"2019 Eaton, McKenzie, Meek, Jin",DE689,,,Orobanchaceae,Pedicularis,cranolopha,138,7/17/2019,"32˚54'29"" N","101˚53'26"" E",3686,Aba,On S302 between Mai'erma and Aba.,Turf meadow and nearby stream.,,"not forked, red outside base of galea",,,,1,1,1,
690,"2019 Eaton, McKenzie, Meek, Jin",DE690,,,Orobanchaceae,Pedicularis,anas,138,7/17/2019,"32˚54'29"" N","101˚53'26"" E",3686,Aba,On S302 between Mai'erma and Aba.,Turf meadow and nearby stream.,,purple,,,,1,1,1,
691,"2019 Eaton, McKenzie, Meek, Jin",DE691,x,x,Orobanchaceae,Pedicularis,kansuensis,138,7/17/2019,"32˚54'29"" N","101˚53'26"" E",3686,Aba,On S302 between Mai'erma and Aba.,Turf meadow and nearby stream.,,-,,,,1,1,1,
692,"2019 Eaton, McKenzie, Meek, Jin",DE692,x,x,Orobanchaceae,Pedicularis,integrifolia,138,7/17/2019,"32˚54'29"" N","101˚53'26"" E",3686,Aba,On S302 between Mai'erma and Aba.,Turf meadow and nearby stream.,,-,,,,0,0,1,
693,"2019 Eaton, McKenzie, Meek, Jin",DE693,x,x,Orobanchaceae,Pedicularis,longiflora,138,7/17/2019,"32˚54'29"" N","101˚53'26"" E",3686,Aba,On S302 between Mai'erma and Aba.,Turf meadow and nearby stream.,,-,,,,0,0,1,
694,"2019 Eaton, McKenzie, Meek, Jin",DE694,x,x,Orobanchaceae,Pedicularis,szetschuanica,139,7/18/2019,"33˚18'49.5"" N","101˚17'01"" E",4026,-,Off of S101 west of Jiuzhi near Rigancuo scenic area.,Wet meadow around mountain lake.,,-,,,,1,1,1,
695,"2019 Eaton, McKenzie, Meek, Jin",DE695,x,x,Orobanchaceae,Pedicularis,verticillata,139,7/18/2019,"33˚18'49.5"" N","101˚17'01"" E",4026,-,Off of S101 west of Jiuzhi near Rigancuo scenic area.,Wet meadow around mountain lake.,,"pink, dark purple venation",,,,1,1,1,
696,"2019 Eaton, McKenzie, Meek, Jin",DE696,x,x,Orobanchaceae,Pedicularis,longiflora,139,7/18/2019,"33˚18'49.5"" N","101˚17'01"" E",4026,-,Off of S101 west of Jiuzhi near Rigancuo scenic area.,Wet meadow around mountain lake.,,faint/absent red dots,"36 (no dots), 37 (faint dots)",,,1,1,1,
697,"2019 Eaton, McKenzie, Meek, Jin",DE697,,,Orobanchaceae,Pedicularis,lasiophrys,139,7/18/2019,"33˚18'49.5"" N","101˚17'01"" E",4026,-,Off of S101 west of Jiuzhi near Rigancuo scenic area.,Wet meadow around mountain lake.,,"yellow, fuzzy",,,,0,0,1,
698,"2019 Eaton, McKenzie, Meek, Jin",DE698,,,Orobanchaceae,Pedicularis,tristis,139,7/18/2019,"33˚18'49.5"" N","101˚17'01"" E",4026,-,Off of S101 west of Jiuzhi near Rigancuo scenic area.,Wet meadow around mountain lake.,,-,,,,1,0,1,
699,"2019 Eaton, McKenzie, Meek, Jin",DE699,,,Orobanchaceae,Pedicularis,anas,139,7/18/2019,"33˚18'49.5"" N","101˚17'01"" E",4026,-,Off of S101 west of Jiuzhi near Rigancuo scenic area.,Wet meadow around mountain lake.,,pale yellow,,,,1,1,1,
700,"2019 Eaton, McKenzie, Meek, Jin",DE700,,,Orobanchaceae,Pedicularis,lyrata,139,7/18/2019,"33˚18'49.5"" N","101˚17'01"" E",4026,-,Off of S101 west of Jiuzhi near Rigancuo scenic area.,Wet meadow around mountain lake.,,filaments glabrous,,,,1,1,1,
701,"2019 Eaton, McKenzie, Meek, Jin",DE701,x,x,Orobanchaceae,Pedicularis,armata,139,7/18/2019,"33˚18'49.5"" N","101˚17'01"" E",4026,-,Off of S101 west of Jiuzhi near Rigancuo scenic area.,Wet meadow around mountain lake.,,-,,,,1,0,1,
702,"2019 Eaton, McKenzie, Meek, Jin",DE702,,,Orobanchaceae,Pedicularis,pectinatiformis,139,7/18/2019,"33˚18'49.5"" N","101˚17'01"" E",4026,-,Off of S101 west of Jiuzhi near Rigancuo scenic area.,Wet meadow around mountain lake.,,-,,,,1,1,1,
703,"2019 Eaton, McKenzie, Meek, Jin",DE703,x,x,Orobanchaceae,Pedicularis,rhinanthoides,139,7/18/2019,"33˚18'49.5"" N","101˚17'01"" E",4026,-,Off of S101 west of Jiuzhi near Rigancuo scenic area.,Wet meadow around mountain lake.,,-,,,,1,1,1,
704,"2019 Eaton, McKenzie, Meek, Jin",DE704,x,x,Orobanchaceae,Pedicularis,kansuensis,140,7/18/2019,"33˚32'49"" N","101˚32'9.5"" E",3600,-,On X740 N of Jinzhi ~15km S of the Gansu border (Yellow River).,Roadside meadow and stream.,,white,"38 (white flowers), 39 (purple flowers)",,,1,1,1,
705,"2019 Eaton, McKenzie, Meek, Jin",DE705,,,Orobanchaceae,Pedicularis,szetschuanica,140,7/18/2019,"33˚32'49"" N","101˚32'9.5"" E",3600,-,On X740 N of Jinzhi ~15km S of the Gansu border (Yellow River).,Roadside meadow and stream.,,-,,,,1,1,1,
706,"2019 Eaton, McKenzie, Meek, Jin",DE706,x,x,Orobanchaceae,Pedicularis,rhinanthoides,140,7/18/2019,"33˚32'49"" N","101˚32'9.5"" E",3600,-,On X740 N of Jinzhi ~15km S of the Gansu border (Yellow River).,Roadside meadow and stream.,,-,,,,1,1,1,
707,"2019 Eaton, McKenzie, Meek, Jin",DE707,,,Orobanchaceae,Pedicularis,lyrata,140,7/18/2019,"33˚32'49"" N","101˚32'9.5"" E",3600,-,On X740 N of Jinzhi ~15km S of the Gansu border (Yellow River).,Roadside meadow and stream.,,filaments glabrous,,,,0,1,1,
708,"2019 Eaton, McKenzie, Meek, Jin",DE708,,,Orobanchaceae,Pedicularis,anas,140,7/18/2019,"33˚32'49"" N","101˚32'9.5"" E",3600,-,On X740 N of Jinzhi ~15km S of the Gansu border (Yellow River).,Roadside meadow and stream.,,pale yellow,,,,1,1,1,
709,"2019 Eaton, McKenzie, Meek, Jin",DE709,x,x,Orobanchaceae,Pedicularis,armata,140,7/18/2019,"33˚32'49"" N","101˚32'9.5"" E",3600,-,On X740 N of Jinzhi ~15km S of the Gansu border (Yellow River).,Roadside meadow and stream.,,-,,,,0,0,1,
710,"2019 Eaton, McKenzie, Meek, Jin",DE710,,,Orobanchaceae,Pedicularis,cranolopha,140,7/18/2019,"33˚32'49"" N","101˚32'9.5"" E",3600,-,On X740 N of Jinzhi ~15km S of the Gansu border (Yellow River).,Roadside meadow and stream.,,-,,,,1,1,1,
711,"2019 Eaton, McKenzie, Meek, Jin",DE711,,,Orobanchaceae,Pedicularis,oederi,141,7/18/2019,"33˚56'22"" N","102˚1'48.7"" E",3428,-,On S313 S of Yellow River crossing into Maqu.,Hard turf meadow dominated by Stellaria. Many pika dens.,,-,,,,1,0,1,
712,"2019 Eaton, McKenzie, Meek, Jin",DE712,,,Orobanchaceae,Pedicularis,szetschuanica,141,7/18/2019,"33˚56'22"" N","102˚1'48.7"" E",3428,-,On S313 S of Yellow River crossing into Maqu.,Hard turf meadow dominated by Stellaria. Many pika dens.,,-,,,,1,1,1,
713,"2019 Eaton, McKenzie, Meek, Jin",DE713,x,x,Orobanchaceae,Pedicularis,kansuensis,141,7/18/2019,"33˚56'22"" N","102˚1'48.7"" E",3428,-,On S313 S of Yellow River crossing into Maqu.,Hard turf meadow dominated by Stellaria. Many pika dens.,,"white, v. large",,,,1,2,1,
714,"2019 Eaton, McKenzie, Meek, Jin",DE714,x,x,Orobanchaceae,Pedicularis,kansuensis,141,7/18/2019,"33˚56'22"" N","102˚1'48.7"" E",3428,-,On S313 S of Yellow River crossing into Maqu.,Hard turf meadow dominated by Stellaria. Many pika dens.,,"pink, p. large",,,,1,1,1,
715,"2019 Eaton, McKenzie, Meek, Jin",DE715,,,Orobanchaceae,Pedicularis,lyrata,141,7/18/2019,"33˚56'22"" N","102˚1'48.7"" E",3428,-,On S313 S of Yellow River crossing into Maqu.,Hard turf meadow dominated by Stellaria. Many pika dens.,,glabrous filaments,,,,1,1,1,
716,"2019 Eaton, McKenzie, Meek, Jin",DE716,,,Orobanchaceae,Pedicularis,anas,141,7/18/2019,"33˚56'22"" N","102˚1'48.7"" E",3428,-,On S313 S of Yellow River crossing into Maqu.,Hard turf meadow dominated by Stellaria. Many pika dens.,,pale yellow w/ pale purple at tip of galea,,,,1,1,1,
717,"2019 Eaton, McKenzie, Meek, Jin",DE717,,,Orobanchaceae,Pedicularis,longiflora,141,7/18/2019,"33˚56'22"" N","102˚1'48.7"" E",3428,-,On S313 S of Yellow River crossing into Maqu.,Hard turf meadow dominated by Stellaria. Many pika dens.,,-,,,,1,1,1,
718,"2019 Eaton, McKenzie, Meek, Jin",DE718,,,Orobanchaceae,Pedicularis,oederi,142,7/18/2019,"34˚4'14.7"" N","102˚10'7"" E",3945,-,Old road around tunnel on S204 between Maqu and Gahai.,High alpine meadow.,,-,,,,1,1,1,
719,"2019 Eaton, McKenzie, Meek, Jin",DE719,,,Orobanchaceae,Pedicularis,cinerascens,142,7/18/2019,"34˚4'14.7"" N","102˚10'7"" E",3945,-,Old road around tunnel on S204 between Maqu and Gahai.,High alpine meadow.,,-,,,,1,1,1,
720,"2019 Eaton, McKenzie, Meek, Jin",DE720,,,Orobanchaceae,Pedicularis,lasiophrys,142,7/18/2019,"34˚4'14.7"" N","102˚10'7"" E",3945,-,Old road around tunnel on S204 between Maqu and Gahai.,High alpine meadow.,,-,,,,1,1,1,
721,"2019 Eaton, McKenzie, Meek, Jin",DE721,,,Orobanchaceae,Pedicularis,szetschuanica,142,7/18/2019,"34˚4'14.7"" N","102˚10'7"" E",3945,-,Old road around tunnel on S204 between Maqu and Gahai.,High alpine meadow.,,-,,,,0,0,1,
722,"2019 Eaton, McKenzie, Meek, Jin",DE722,,,Orobanchaceae,Pedicularis,anas,142,7/18/2019,"34˚4'14.7"" N","102˚10'7"" E",3945,-,Old road around tunnel on S204 between Maqu and Gahai.,High alpine meadow.,,pale yellow,,,,1,1,1,
723,"2019 Eaton, McKenzie, Meek, Jin",DE723,,,Orobanchaceae,Pedicularis,verticillata,142,7/18/2019,"34˚4'14.7"" N","102˚10'7"" E",3945,-,Old road around tunnel on S204 between Maqu and Gahai.,High alpine meadow.,,-,,,,1,1,1,
724,"2019 Eaton, McKenzie, Meek, Jin",DE724,,,Orobanchaceae,Pedicularis,confertiflora,142,7/18/2019,"34˚4'14.7"" N","102˚10'7"" E",3945,-,Old road around tunnel on S204 between Maqu and Gahai.,High alpine meadow.,,anterior filaments sparsely pubescent,,,,1,1,1,
725,"2019 Eaton, McKenzie, Meek, Jin",DE725,,,Orobanchaceae,Pedicularis,semitorta,142,7/18/2019,"34˚4'14.7"" N","102˚10'7"" E",3945,-,Old road around tunnel on S204 between Maqu and Gahai.,High alpine meadow.,,yellow,,,,1,1,1,
726,"2019 Eaton, McKenzie, Meek, Jin",DE726,,,Orobanchaceae,Pedicularis,tristis,142,7/18/2019,"34˚4'14.7"" N","102˚10'7"" E",3945,-,Old road around tunnel on S204 between Maqu and Gahai.,High alpine meadow.,,-,,,,1,1,1,
727,"2019 Eaton, McKenzie, Meek, Jin",DE727,x,x,Orobanchaceae,Pedicularis,armata,142,7/18/2019,"34˚4'14.7"" N","102˚10'7"" E",3945,-,Old road around tunnel on S204 between Maqu and Gahai.,High alpine meadow.,,-,,,,1,1,1,
728,"2019 Eaton, McKenzie, Meek, Jin",DE728,,,Orobanchaceae,Pedicularis,pheulpinii var. chilienensis,142,7/18/2019,"34˚4'14.7"" N","102˚10'7"" E",3945,-,Old road around tunnel on S204 between Maqu and Gahai.,High alpine meadow.,,-,,,,1,1,1,
729,"2019 Eaton, McKenzie, Meek, Jin",DE729,,,Orobanchaceae,Pedicularis,cranolopha,143,7/18/2019,"34˚13'15"" N","102˚15'19"" E",3561,-,On S204 between Maqu and Gahai near Gahai Lake nature reserve.,Gravelly meadow dry slope.,,"no fork, red spot at base of galea",,,,1,2,1,
730,"2019 Eaton, McKenzie, Meek, Jin",DE730,,,Orobanchaceae,Pedicularis,anas,143,7/18/2019,"34˚13'15"" N","102˚15'19"" E",3561,-,On S204 between Maqu and Gahai near Gahai Lake nature reserve.,Gravelly meadow dry slope.,,pale yellow,,,,1,1,1,
731,"2019 Eaton, McKenzie, Meek, Jin",DE731,,,Orobanchaceae,Pedicularis,szetschuanica,143,7/18/2019,"34˚13'15"" N","102˚15'19"" E",3561,-,On S204 between Maqu and Gahai near Gahai Lake nature reserve.,Gravelly meadow dry slope.,,-,,,,1,1,1,
732,"2019 Eaton, McKenzie, Meek, Jin",DE732,,,Orobanchaceae,Pedicularis,kansuensis,143,7/18/2019,"34˚13'15"" N","102˚15'19"" E",3561,-,On S204 between Maqu and Gahai near Gahai Lake nature reserve.,Gravelly meadow dry slope.,,pink,,,,1,1,1,
733,"2019 Eaton, McKenzie, Meek, Jin",DE733,,,Orobanchaceae,Pedicularis,spicata,144,7/19/2019,"34˚10""58"" N","102˚51'51"" E",2927,-,"On S313 between Jiangzha and Baiyi, east of Langmusi towards Diebu.","In a canyon on a rocky, muddy, scrubby slope.",,-,,,,1,1,1,
734,"2019 Eaton, McKenzie, Meek, Jin",DE734,,,Orobanchaceae,Pedicularis,cranolopha,144,7/19/2019,"34˚10""58"" N","102˚51'51"" E",2927,-,"On S313 between Jiangzha and Baiyi, east of Langmusi towards Diebu.","In a canyon on a rocky, muddy, scrubby slope.",,"not forked, red spot base of galea",,,,1,1,1,
735,"2019 Eaton, McKenzie, Meek, Jin",DE735,,,Ranunculaceae,Delphinium,spp.,145,7/19/2019,"34˚9'56"" N","102˚54'19"" E",2780,-,"On S313 between Jiangzha and Baiyi, east of Langmusi.",In a canyon near a gravel mine. Dry river bank.,,-,,,,1,1,1,
736,"2019 Eaton, McKenzie, Meek, Jin",DE736,,,Orobanchaceae,Pedicularis,torta,145,7/19/2019,"34˚9'56"" N","102˚54'19"" E",2780,-,"On S313 between Jiangzha and Baiyi, east of Langmusi.",In a canyon near a gravel mine. Dry river bank.,,yellow w/ read beak,41,,,1,1,1,
737,"2019 Eaton, McKenzie, Meek, Jin",DE737,x,x,Orobanchaceae,Pedicularis,chinensis,145,7/19/2019,"34˚9'56"" N","102˚54'19"" E",2780,-,"On S313 between Jiangzha and Baiyi, east of Langmusi.",In a canyon near a gravel mine. Dry river bank.,,-,40,,,1,2,1,
738,"2019 Eaton, McKenzie, Meek, Jin",DE738,,,Orobanchaceae,Pedicularis,cristatella,145,7/19/2019,"34˚9'56"" N","102˚54'19"" E",2780,-,"On S313 between Jiangzha and Baiyi, east of Langmusi.",In a canyon near a gravel mine. Dry river bank.,,-,,,,1,1,1,
739,"2019 Eaton, McKenzie, Meek, Jin",DE739,x,x,Orobanchaceae,Pedicularis,kansuensis,145,7/19/2019,"34˚9'56"" N","102˚54'19"" E",2780,-,"On S313 between Jiangzha and Baiyi, east of Langmusi.",In a canyon near a gravel mine. Dry river bank.,,pink,,,,1,1,1,
740,"2019 Eaton, McKenzie, Meek, Jin",DE740,,,Orobanchaceae,Pedicularis,likiangensis,145,7/19/2019,"34˚9'56"" N","102˚54'19"" E",2780,-,"On S313 between Jiangzha and Baiyi, east of Langmusi.",In a canyon near a gravel mine. Dry river bank.,,purple; not super confident on ID,,,,1,1,1,
741,"2019 Eaton, McKenzie, Meek, Jin",DE741,,,Orobanchaceae,Pedicularis,rouergaiensis,146,7/19/2019,"34˚9'18"" N","102˚47'55"" E",3068,-,S of Jiangzha on S313. East of Langmusi.,Conifer understory.,,-,42,,,2,2,2,
742,"2019 Eaton, McKenzie, Meek, Jin",DE742,x,x,Orobanchaceae,Pedicularis,longiflora,147,7/19/2019,"34˚6'47"" N","102˚46'44"" E",3138,-,S of Jiangzha on S313. East of Langmusi. At mouth of canyon.,Dry rocky slope at roadside near wet meadow.,,lighter yellow,,,,1,1,1,
743,"2019 Eaton, McKenzie, Meek, Jin",DE743,x,x,Orobanchaceae,Pedicularis,rhinanthoides,147,7/19/2019,"34˚6'47"" N","102˚46'44"" E",3138,-,S of Jiangzha on S313. East of Langmusi. At mouth of canyon.,Dry rocky slope at roadside near wet meadow.,,-,,,,1,1,1,
744,"2019 Eaton, McKenzie, Meek, Jin",DE744,,,Orobanchaceae,Pedicularis,semitorta,147,7/19/2019,"34˚6'47"" N","102˚46'44"" E",3138,-,S of Jiangzha on S313. East of Langmusi. At mouth of canyon.,Dry rocky slope at roadside near wet meadow.,,yellow,,,,1,1,1,
745,"2019 Eaton, McKenzie, Meek, Jin",DE745,x,x,Orobanchaceae,Pedicularis,kansuensis,148,7/19/2019,"33˚34'40"" N","102˚54'8"" E",3455,-,On S209 ~5km S of Hei River.,Gravelly roadside.,,purple,,,,1,1,1,
746,"2019 Eaton, McKenzie, Meek, Jin",DE746,,,Orobanchaceae,Pedicularis,tomentosa,149,7/19/2019,"33˚31'18"" N","102˚42'52"" E",3464,-,On S209 NE of Tangke.,Gravelly roadside near a wet meadow.,,?,,,,1,1,1,
747,"2019 Eaton, McKenzie, Meek, Jin",DE747,,,Orobanchaceae,Pedicularis,cranolopha,149,7/19/2019,"33˚31'18"" N","102˚42'52"" E",3464,-,On S209 NE of Tangke.,Gravelly roadside near a wet meadow.,,1,,,,1,1,1,
748,"2019 Eaton, McKenzie, Meek, Jin",DE748,,,Orobanchaceae,Pedicularis,szetschuanica,150,7/19/2019,"33˚6'27"" N","102˚37'54.5"" E",3481,-,On S301 S of Waqie.,Grazed meadow with shrubs on rolling hillside.,,-,,,,1,1,1,
749,"2019 Eaton, McKenzie, Meek, Jin",DE749,x,x,Orobanchaceae,Pedicularis,armata,150,7/19/2019,"33˚6'27"" N","102˚37'54.5"" E",3481,-,On S301 S of Waqie.,Grazed meadow with shrubs on rolling hillside.,,darker yellow,,,,1,1,1,
750,"2019 Eaton, McKenzie, Meek, Jin",DE750,,,Orobanchaceae,Pedicularis,cranolopha,150,7/19/2019,"33˚6'27"" N","102˚37'54.5"" E",3481,-,On S301 S of Waqie.,Grazed meadow with shrubs on rolling hillside.,,"no fork, red spot at base of galea",,,,1,1,1,
751,"2019 Eaton, McKenzie, Meek, Jin",DE751,,,Orobanchaceae,Pedicularis,tomentosa,150,7/19/2019,"33˚6'27"" N","102˚37'54.5"" E",3481,-,On S301 S of Waqie.,Grazed meadow with shrubs on rolling hillside.,,-,,,,1,1,1,
752,"2019 Eaton, McKenzie, Meek, Jin",DE752,,,Orobanchaceae,Pedicularis,anas,150,7/19/2019,"33˚6'27"" N","102˚37'54.5"" E",3481,-,On S301 S of Waqie.,Grazed meadow with shrubs on rolling hillside.,,pale yellow,,,,1,1,1,
753,"2019 Eaton, McKenzie, Meek, Jin",DE753,x,x,Orobanchaceae,Pedicularis,davidii,151,7/20/2019,"31˚56'7"" N","102˚38'36"" E",3210,-,"On S209 between Shuajingsi and Sanjiazhai, east of Barkam.",Wet mossy pine forest.,,-,,,,1,1,1,
754,"2019 Eaton, McKenzie, Meek, Jin",DE754,,,Orobanchaceae,Pedicularis,decora,151,7/20/2019,"31˚56'7"" N","102˚38'36"" E",3210,-,"On S209 between Shuajingsi and Sanjiazhai, east of Barkam.",Wet mossy pine forest.,,-,,,,1,1,1,
